texts,created_at,location
"@Vendvision2003 @khamenei_ir hijab issssssssss oppressive 
how many muslim women wear it by choice????  how many get it forced on them???  now u gona say awww its them its not islam and all that bs..  get a grip will u???",2022-10-03,
"#IranRevolution is now a joke:

Ok an innocnt girl died cuz of sme savags 
Who murdred her thts why U stripping Ur hijab off
We get tht 

But why u destrying The Bannrs Of #Palestine

Why Girls Nakd On the streets?

Why going Against The Word ""Islam""?

All Seems Like a Conspiracy",2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/hGPo4o2nW5",2022-10-03,UAE
"An example of the bias:
""One group made up largely of Hindu men chanted anti-Muslim slurs as it pushed toward a mosque. In retaliation, masked men tore down flags outside a Hindu temple.""

Hindu men, anti-Muslim
But also masked men (of varying religious backgrounds??) https://t.co/yq5T2uUYmw",2022-10-03,
@leninrahman @omarali50 US is the new Europe for christinaity. Originator of new sects. Like what India was in 19th/20th centuries for Islam.,2022-10-03,யாதும் ஊரே.
Check out justice for mahsa amini's video! #TikTok https://t.co/8AcAPQM6dn #Islam #IranRevolution #Oplran #IranProtests @maddow @TheDailyShow,2022-10-03,"Atlanta, GA"
@asdfghhjknb @TANGOBiH @JulianReillyUK So you are saying catholics can only vote for catholics orthodocs for orthodocs and muslims for muslims and the rest jews roma none-believers stuff them.  Sounds like the stone age or apartheid. Its certainly not democratic.,2022-10-03,
@jihadwatchRS Putin is dangerous not poor Muslims,2022-10-03,
"See them under this thread thinking this is something to be proud of subhanallah most of these people don't really know Islam rules and regulations wallahi they really need Sunni scholars over there 

@AhmadGuruntum 
@amgumi 
@PenAbdull https://t.co/Bl6NpiT7xx",2022-10-03,Nigeria
"@VerminusM In the 18th century if you were Jewish and you had even just one green fiber in your gown or hat you could be killed for that, green was a color that only Muslims could have in their clothes.",2022-10-03,"Liberated Judea, Israel"
"@BallerG_Maxi4xl @adedoyeean Do you think you are better than ""most"" Yoruba Muslim ?",2022-10-03,Nigeria
"Part of the test is...
#Islam #Knowledge #Scholars #Reflect #Salaf #Reminder https://t.co/VMV1ZdUH2X",2022-10-03,
"In 1992, British Muslims arsoned the Hindu Temple in West Bromwich, #UK.

After 30 years, nothing changed much. In 2022 Hindu Temples were attacked in #Birmingham &amp; #Leicester

Instead of brushing the matter under carpet, is it the time to face the facts?
@SarahLGates1 https://t.co/8r6P9I4EKo",2022-10-03,United Kingdom
@I______Abimbola @naturalist_sane @Unwana_W5 Mind your speech nigga …Na Muslims you dey roll with,2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/xb5yCgduNW",2022-10-03,UAE
"This video should be kept in archives of Muslim league (N), so that coming generation realise dedication of workers in all fields? https://t.co/Ra4qIHK6P1",2022-10-03,
"@Alandokkan3 The gentle comment is not wrong though.
Like Khabib, Islam Makhachev, Mike Tyson, Shaq, Demetrious Johnson, Daniel Cormier.",2022-10-03,
"#Quran
 #QuranMorning
 #Quranhour 

#Such is the #crushing #grip of your #Lord ( #Allah ) when He #seizes the #societies #entrenched in #wrongdoing. #Indeed, His grip is #terribly #painful and #severe

 (11:102)

#Islam
#Muslim",2022-10-03,"Jakarta, Indonesia"
"@Bharat53021017 @ashoswai U don't know truth. In UAE everywhere mosque to offer namaz then why they will pray on a road? 
Namaz has specific times and Muslim must pray on that time. It's kind of thanks to almighty GOD for giving everything. Is that bad to thanks almighty GOD? Don't invite curse frm GOD.",2022-10-03,Ethiopia
"#Hadith
 #ProphetMuhammad (PBUH) Said

 #Verily , #Allah gives #respite to the #oppressor . But when He #seizes him, He does not let him #escape. 

Riyad as-Salihin 207

#Islam
#Muslim
#aMuslims",2022-10-03,"Jakarta, Indonesia"
@searres a Christmas tree in a Muslim family. Don't get it,2022-10-03,
@stephrenee81 @TeeChereaa I’ve visited Muslim country’s solo and would never say they aren’t places for women. Just Respect people culture. But I’m positive she hasn’t been before that’s why I was asking. She just saying stuff just to say it.,2022-10-03,ATL hoe
"@wazezebaba @Unwana_W5 I am just saying in the light of your fellow serious Muslims.
I am a Christian, and happy you listen to such men.
I follow them closely too.",2022-10-03,"UNTH, ENUGU , NIGERIA"
@KhalilAndani Putin is dangerous not poor Muslims,2022-10-03,
"How do Muslims respond to rude people?

‌﴾وَإِذَا خَاطَبَهُمُ الجَـهِلُونَ قَالُواْ سَلاَماً﴿
‌
Translation: And when the foolish address them, they say words of peace.

‌This means: If ignorant people insult them with bad words, they do not   ½respond like them",2022-10-03,My own part of the world
"Interesting to see that @JimmyDoreShow and @kurtmetzger are fighting for a white supremacist to share his manifesto about why he murdered 51 Muslim New Zealanders, whilst sewing misinformation about the NZ political system. Fuck you guys",2022-10-03,"Dunedin, New Zealand"
"1. Being a Muslim
#مهسا_امینی https://t.co/Z7aDjTH8GG",2022-10-03,
"@KhalilAndani @DrJavadTHashmi In a twisted way, I kind of admire the ballsiness to condescend to scholars of Islam while being so confidently wrong...  Outside of like Hindutva Twitter, does anyone take him seriously?  I know he was kinda big shit back in the days of Bush-era Islamophobia, but now???",2022-10-03,
@RebSavage @kshahrooz @khamenei_ir @HAabdollahian I don’t think so. They believe in sharia.. now. Will that come to an end? Only if Islam goes through a reformation. It’s the only one of the three main religions not to have had one.,2022-10-03,
"@hemuphiliac @0utsidenesss @sar_kissati Byzantium was a direct continuation of the eastern roman empire, the same people and the same state. The ottomans were muslim turks from central asia, their empire was a totally different political, religious, &amp; cultural entity. So when they invaded anatolia the roman empire died",2022-10-03,
"#Hadith 

#ProphetMuhammad PBUH said

The #signs of a #hypocrite are #three

Whenever he #speaks he #tells a #lie ; whenever he is #entrusted he #proves #dishonest ; whenever he #promises he #breaks his #promise 

#Hadith 
Sahih al #Bukhari 2749 

#Allah
#Islam
#Muslim
#Muslims",2022-10-03,Karachi  - Pakistan 
"A running thread on resources for young Muslims and parents

Resources for the even younger ones here https://t.co/0cpm3ZC5FG https://t.co/cu16MnilSm",2022-10-03,
@emiliasss_ Wellcome in islam,2022-10-03,
"@ganiasalarr @frankandbri @OnlinePalEng Ask Jewish people - their religious customs might be different than yours. I'm Orthodox Christian.
Also, do some research about Ibrahim Mosque and you'll find that it is a holy place for both Jewish and Muslims &amp; they share it.
Don't trust every info you read on twitter.",2022-10-03,#ProtectTheVaccinated Country
@Nuex_arts @wazezebaba @Unwana_W5 How many Muslim preacher did you know?,2022-10-03,"Ibadan, Nigeria"
@AbdulafeezYusu5 @_silentdeeds @olastv_13 @badruafees34 @donimam4all Islam dies without lies.. ✌🏾,2022-10-03,"Lagos, Nigeria"
"@KhaledBeydoun She didn't follow Islam, didn't she?",2022-10-03,
"@RedactedTruths @realchasegeiser ""Gay conservative?""

I'm a Muslim Christian. Nice to meet a fellow oxymoron.",2022-10-03,NOT Latveria
@Alhan_islam @femigbaja @Officiallmi_Ng Congrats sister 👌👌,2022-10-03,"Kaduna, Nigeria"
@khanofkhans11_ Moreover I think it’s wrong to term your kinsmen as Omo ale coz you’re not in best position to tell if they owned up to be referenced as Yoruba Muslims or not…You can’t match the two together..Tribe &amp; religion( it will be a total disaster).,2022-10-03,Nigeria
@muslimgirl Allah's help for Pakistan will not arrive until we abolish Shirk from our community. Prophet Muhammad PBUH also destroyed idols and statues to eliminate shirk. We should uphold the values of true Islam and Tawheed.  - https://t.co/go1E186jTm https://t.co/U3zMBpZjJw,2022-10-03,Tunisia
@elonmusk It’s moot for all Muslims :-),2022-10-03,"Oxford, England"
"@aduntokemi @wazezebaba @Unwana_W5 You are a Muslim?
Abeg when last you observe your solat?
Nah question I Dey ask o",2022-10-03,"Ibadan, Nigeria"
"@KhalilAndani He fails to realize that sociologically there is no single Islam but rather there are ""Islams"", many with their own distinct epidtemes that take from different theological sources, have different epistemological basis, metaphysics and ontology.",2022-10-03,
"@JordanElgrably @kthalps @ASE @freegazaorg @sjabulhawa BC there never ever was an Arab Palestinian people. Never mentioned in any culture, history or mandate/partition documents. They were Arab Muslims part or the greater House of Islam MENA. Not a separate pp until 1964 Egyptian Arafat &amp; KGB got together as a F U to USA.",2022-10-03,
"@Khali2142 @5Pillarsuk @CFoI @trussliz Because we all know who really holds all the power in the west, they got rid of Corbyn because he apparently said something “anti semetic”, i.e. stood up for Palestine. But they kept Boris who openly discriminated against Muslim woman before.",2022-10-03,
"Iranians are the pioneers of a path that will cleanse the world from the concept of political Islam and make the world a safer place for everyone.
Islamic government was a dream for the mullahs, which turned into the worst nightmare of the last two centuries
 #Mahsa_Amini https://t.co/j8TOuqFVx5",2022-10-03,
@aMiRKAblr Maybe because of islam and it is not business or charity to be ashamed. In iran the islamic government and in islam there is no difference between country and country.,2022-10-03,
@therealjokegold @Unwana_W5 Sorry oo nothing indicate islam in your appearance,2022-10-03,
"@Isimiyakii @savirkaayyy @Selcuk @haluk @TurkishFacts4U @ErbakanFatih @ErbakanFatih the problem is that the normal people who have zero knowledge in politics and don't know that everything needs time and planning ,you just exploit them and their love for Islam ,why we can't destroy Israel, why we can't free Syria ,why we can't impose shariah ,",2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/dQH7BRSPFm",2022-10-03,UAE
"@LFCMughal @ravm6780 @Majstar7 @mhassanism Also unfortunate that Mughals r@ped and converted coward Hindus. But tell me something, I am still Hindu and you are a brown Muslim. So whose ancestors were cowards who got r@ped and got converted under the fear of the sword? 😭",2022-10-03,Bharat
"Guys come and watch video of Agbero deployed by the APC in collaboration with Iya Oloja to extract campaign money from hardworking Nigerian Youths in the market. Is this not wickedness?

🔄❤️ Psqaure
Asari Dokubo, Kaduna,Obidiots, Obidients, Yoruba Muslim,Joke silvia, Mr Macaroni https://t.co/29q42UpohU",2022-10-03,Lagos Nigeria
"🇺🇸 Kashif Latif is a young Ahmadi #Muslim, born and raised in #Zion, Illinois.

In this report, he takes a look at the history of Zion, speaks to Murabbi Tariq Naseem Sahib and takes part in the historic inauguration of the Fath-e-Azeem #Mosque. 🕌

➡️ https://t.co/2RwMhsPR0w https://t.co/m3cSPrC6zo",2022-10-03,
"@Juan_Luis16 The straight path to Allah SWT, is the path walked by Prophet Muhammad SAW. Muhammad Qasim saw this in a dream, and he has seen many other events about the future of Muslim ummah. https://t.co/a1wB4swlw8 https://t.co/O4jRJ9lHOX",2022-10-03,Uni Emirat Arab
@MehmetEfe_Caman On the other hand I am also concerned with some LGBT rights defenders' aggressiveness. I want to learn religious aspects as a muslim. I don't want anyone's voice suppressed. I see similarities with every criticism of Israeli policies being labeled as anti-semitic.,2022-10-03,
@mrwtffacts Why does that bother u? Strict jews doesnt seem to annoy u.. double standard western ppl. If anything comes from arabs or muslims its extremism but from amish or jews it’s cute. And criticizing them is antisemitic!,2022-10-03,"East, West, Deira is the best "
@Q_Estrada @1A2Achampion @JenCages @MarkJoh69308190 @DocDeezWhat @shwizzzzle @TreatHunterDog @RealDoctorT @Jennie_SC1 @odktiger @SnoJusticeBro @FemmeVoilet @SumatraSue @BidenTour @CivilLost @schmevilagain @DigiMalice @fred_rulz @absurd_dad @BK_McCallum @JackWhoElse @Evry1H8sGrtzLOL @cow_cousin @jeffschlueter1 @StirredCrazy @PunditParanoia @JimlikesBB @cl1ntonserver @UseLogicPlease1 @lemmabarkaloo @SoyBoyRoy1 @1717mule @MurphyYuiko @shrekvivre @michellmybell1 @imdone_0001 @RedStateJimy @TommyJD5150 @Princess_Pea_1 @TastyMorsel6 @o_cleofas @Taipan1j @JJenieki @LadyOfTheOcean1 @CosmicIndiffer1 @Woody4123 @ClarqueAllen @RepublicanRehab @jfp920 @Aimhighffw You deflect and go off to Islam? You can’t admit Christianity has been riddled with genocide and treachery throughout history?,2022-10-03,"New York, USA"
"@IwasGodsbratty1 @JaksMimi2 @Michael70905653 @victoriousellie @BitsOfWhitt @Hefoundmetwice @ssparxx78 @TheonlywaytoGod @ChristIsComing5 @blankboom_ @JayTibbs23 @DrJonesL @grwhitak1 @AnaLee06084892 @Watchman61088 I would be very surprised if we saw the construction of the temple start while we are yet on earth. I suspect that the temple won't be built until Israel's Muslim enemies are hamstrung in the Ps. 83 War, and the antichrist arranges a treaty that allows the temple to be built.",2022-10-03,"North Dakota, USA"
"European Orthodoxy was created to kill Muslims in the 19th century, it has no purpose of preaching Christ.

If, hypothetically, Islam disappears today, then Christian Orthodox structure will self destruct the day after, as the reason to exist would no longer exist.

2/2",2022-10-03,"Toronto Canada,Tirana Albania"
"@grosso_alfred @mary_pezzulo I lived in a Muslim country, I had Muslim friends, but I didn't like Islam. It preaches inequality, punish rape victims, honor kill, have slaves and impose harsh physical punishment for kids and servants.
So I'm glad Our Blessed Mother helped defeat them. You should be too.",2022-10-03,United States
"Honestly, I hate this Yoruba Muslim patronage. I don't need it to make me feel cool, just as a Christian would not want to be addressed as Igbo, Hausa or Yoruba Christian. 

A Yoruba is a Yoruba, while a Muslim is a Muslim. Then there's ideology, culture, sect, attitude, etc. https://t.co/Eo3kA48iKI",2022-10-03,"Lagos, Nigeria"
"@kthalps Israel is not an apartheid state. Jews &amp; Arabs share public transport, schools, colleges, restaurants, hospital wards, doctors, beaches etc. The Hebron Massacres of Jews by Arab Muslims throughout the centuries testifying the need for a two state solution which Arabs chose war. https://t.co/NlbOQEOrGd",2022-10-03,"Dublin City, Ireland"
"Again, sexual abuse reared its ugly head. The Washington Post reported in 1993 that some UN peacekeepers, in visiting a Serb-run brothel;
“took sexual advantage of Muslim and Croat women forced into prostitution, according to Muslim witnesses and the local Serb commander.”",2022-10-03,
@ArazuInnocent @chimbaeke I doubt you lived in the north when Goodluck was the president...May i ask if Muslims and Christians were able to go to church and Eid in the NE and NW? Lol,2022-10-03,"Lagos, Nigeria"
"a ""Muslim school"" (checks notes) in ""Israel"" ... no wonder everyone in the Middle East thinks that ISIS is some creation of USA's CIA to destroy Syria and Iraq (some more) 😆 https://t.co/dbskbEmPq4",2022-10-03,"Zurich, Switzerland"
@omar_ghxd This is not a western thing imo there has been a huge push for philosophy by a lot of muslim scholars in the east especially from the kalam tradition.,2022-10-03,Canada
"@Unwana_W5 There is nothing like Yoruba Muslim, in Islam there is no tribe or ethnic, we are brothers and we are one",2022-10-03,"Ibadan, Nigeria"
@MirMAKOfficial It’s really shame for us as a Muslim,2022-10-03,
"@AbdulazeezAli70 @far_eey Yes if they died or die as Non-Muslims, then they aren’t or won’t be dwellers of heaven. A clear example is Abu Dalib the uncle of prophet Muhammad that practically raised him but didn’t accept Islam till his death. He has the lightest of punishment in hell. https://t.co/A36o1t1plS",2022-10-03,
"@ICCforisreal @TimesofIsrael It is all belong to Israel to the Hebrews to the Jews 
All this Palestinian people you talking about are actually from Jordan the true Palestine state
Why are you making so much fass on the smallest country in the world when the Muslims have more than 50 states on the planet",2022-10-03,"California, USA"
"@JIPOfficial Muslims just create blaming and accusing mentality from within and from outside. They are far behind the non-Muslims in Quran, Hadith, Science, technology, politics, economics, military, unity.",2022-10-03,Canada
"@davidboxenhorn @DrDavidInDC @HussainAA1 @Q__rs @StoneWaimea @OnlinePalEng No, It was always for the Muslims, The one who submits to God. You stopped being Muslim when you rejected Jesus AS &amp; later Muhammad SAW. You became Jew of Jewish religion instead of being Jew of God's religion.",2022-10-03,
"@adafsa_gov Muhammad Qasim a blessed Muslim, has seen Prophet Muhammad SAW in his dreams more than 300 times, and communicated with Allah SWT more than 500 times in dreams. Why are Qasim’s dreams so important? Learn more at https://t.co/3erAZT9qjW or search ‘Muhammad Qasim Dreams’ https://t.co/EwmXCSVxYc",2022-10-03,Tunisia
"@AhmedKhabeer_ This is a new paradigm, facilitate hate speech against Muslims is Sanatan Dharm. Law enforcements job it to witness lynching and mob violence and facilitate it. Last but not least fabricate cases against innocent Muslims",2022-10-03,"Florida, USA"
"@katuka_Snr If you take religion seriously, you're 99% likely to be extreme. ANY religion now, not just Islam.

Suicide bomber as a word is just an exeggeratjon to push my point.",2022-10-03,not Nigeria
@EmberEmber1975 U support Khabib and Islam. What else u think is the problem 😂,2022-10-03,England
"@Easy_ibnalwalid It is known by necessity because it’s legislation is clear and it’s something commonly known by both scholars and laymen. 

It’s very different from something like khalq al-Qur`ān which most Muslims aren’t even aware of the rulings on it.",2022-10-03,
Always greatest hits. Now playing Midday (Avoid the city after the dark) - YUSUF Islam (Cat Stevens) The music don't stop on https://t.co/cqgEHl3o2F,2022-10-03,
#Muslims being dragged around by the #GOP. https://t.co/HapFbuflln,2022-10-03,
"“It will be your good fortune to be a part of the great effort to bring the future victory [of Islam] nearer, and to serve the Divine cause, since blessed are those who serve the Divine cause.” 

- Hazrat Musleh-e-Maud (ra) https://t.co/5Q4UMKZ2H7",2022-10-03,"London, England"
"#India🇮🇳 is leading in Anti-Muslim tweets
Interestingly, #Pakistan🇵🇰 being 2nd largest Muslim population country ranks at 7th and #UAE🇦🇪 at 8th in Anti-Muslim tweets #Islamophobia. https://t.co/Ib5NIPS8XW",2022-10-03,Islamabad
"@flozulueta @Nuestros_Hijos Muhammad Qasim saw the spiritual ranks of humans in a dream in 2009. Prophets have the highest rank, followed by Sahaba, and then Muslims. Amongst all the Prophets, Muhammad SAW has the highest spiritual rank. https://t.co/qsz19m3Xxa https://t.co/YBZljX71qe",2022-10-03,Uni Emirat Arab
"@MaddyDuin @palecur @joules54228823 @JoLuehmann Predictable, and predictably shallow. 

Tell me this. I have a friend. He believes in no god. Never goes to the mosque. Eats tons of pork. Thinks Mohammed was a pedophile. 

Is he a Muslim?

Be careful not to ""commit"" the no true Scotsman ""fallacy"".

Have a nice day.",2022-10-03,
"@ExJohnHonestyy My religion teacher, us to keep ties of kinship. No matter how old they become this is the teaching of Islam.",2022-10-03,
"@FredTaming Allah will help Pakistan by his mercy with powerful Black Jet Fighters, that will help conquer India in the Ghazwa-e-Hind and will later help in reclaiming lost Muslim countries. What are these black jet fighters? The black flags of Khurasan? https://t.co/QXKe8Is2CL https://t.co/qPoVVntZ8T",2022-10-03,Tunisia
"@MohzMCFC @Ultra_Suristic Your Name is Mohamed… That means your a Muslim, how do you support this shit 💀",2022-10-03,
"@TasawwufID @akodensybane @prageru Ah yes, the US media, famous for taking the side of Muslims worldwide every time.",2022-10-03,
@theProgEqualist @1A2Achampion @JenCages @MarkJoh69308190 @DocDeezWhat @shwizzzzle @TreatHunterDog @RealDoctorT @Jennie_SC1 @odktiger @SnoJusticeBro @FemmeVoilet @SumatraSue @BidenTour @CivilLost @schmevilagain @DigiMalice @fred_rulz @absurd_dad @BK_McCallum @JackWhoElse @Evry1H8sGrtzLOL @cow_cousin @jeffschlueter1 @StirredCrazy @PunditParanoia @JimlikesBB @cl1ntonserver @UseLogicPlease1 @lemmabarkaloo @SoyBoyRoy1 @1717mule @MurphyYuiko @shrekvivre @michellmybell1 @imdone_0001 @RedStateJimy @TommyJD5150 @Princess_Pea_1 @TastyMorsel6 @o_cleofas @Taipan1j @JJenieki @LadyOfTheOcean1 @CosmicIndiffer1 @Woody4123 @ClarqueAllen @RepublicanRehab @jfp920 @Aimhighffw Christianity or the people in the name of? You say the same for Islam and you're Islamophobic to your Twitter pals.,2022-10-03,"Texas, USA"
"@Doranimated Greece too allies with Iran when it suits them
Every Greek I've ever known hated Jews too but never say it publicly, they thought being a Muslim i would be on the same page &amp; talked openly not realising İslam forbids bigotry &amp; racism",2022-10-03,Australia
@KhalilAndani It seems to me that 1) @JihadWatchRS is NOT blaming you or any Sunnis or Shí’ahs for Wahhabi cruelty but 2) he *is* correctly noting that Wahhabism represents *itself* as an expression of Muslim orthodoxy and 3) the case it makes is MUCH less easily dismissed than you claim.,2022-10-03,"Toronto, Ontario"
@kthalps The Arab Muslims were allied to Adolf Hitler and were to exterminate the Jewish people from the Middle East. Only a victory for the Jewish people in 1948 prevented a Second Holocaust. Palestine is the name of colonised Israel. The Arabs considered themselves Jordanian until 1960s https://t.co/gt78UbxRuT,2022-10-03,"Dublin City, Ireland"
"2018, 2019, 2020, 2022 same story. 

 “Abacha loot distributed among the poor”.

APC government is the worst ever! 

Tramadol Yoruba Muslim Joke Silva Iyaloja Channels Tv IPOB Obidense Oshodi saro 

#PeterObiForPresident https://t.co/kWKPSporJ0",2022-10-03,Trenches
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/e71L48RdQm",2022-10-03,@s3659_
"@R_SaavedraM @todo_cine Pakistan cannot be destroyed, because Allah’s help is with Pakistan. 1400 years ago Prophet Muhammad SAW made dua to Allah – to make a country where Islam will rise again. https://t.co/2WXNYi94mF https://t.co/4vRsGOYmj4",2022-10-03,Uni Emirat Arab 
"""If he/she want to be a Muslim""

😊😊😊😊 https://t.co/GR7wGZf5Yw",2022-10-03,My own part of the world
"@BadiruOluwafemi @AjiyaUsama The book(the Quran) in many portions demands full compliance or nothing. You are either in or out. No straddling the fence. For example:
""O ye who believe! Enter into Islam whole-heartedly""Q2:208

Thanks..",2022-10-03,
Muslim Coalition Urges a “Yes” Vote at the UN Human Rights Council on Uyghur Atrocities https://t.co/Np0HaismJi,2022-10-03,"Jakarta Capital Region, Indone"
@nojardimderosas Didn't know about that. Now i feel bad for making fun of her conversion to Islam.,2022-10-03,"Edmonton, Alberta"
"@elisabeth_bloom @Harley_Ride No it’s not.
Judaism like Islam and Christianity is a religious community. The concept of a Jewish ethnicity is a Zionist creation to justify their Jewish nationalists movement.",2022-10-03,Hashemite Kingdom of Jordan
How beautiful is this #Islam https://t.co/W2901ocFBN,2022-10-03,
"European Orthodox Christianity

As a 30 year insider of the European christian orthodox world, I can reveal to you that 95% of the talk about Christ saving the world is pure FAKERY.

After liturgy, having coffee, topic is switched to......Muslims. 

1/2",2022-10-03,"Toronto Canada,Tirana Albania"
"@reggidcg @loumeimcounting @jorge4roger @KoenS31272685 @serhiyprytula @elonmusk But he said elections under UN supervision. When Pak invaded Kashmir and ethnically cleansed out non Muslims,y'all western libs demanded ""elections"" for the Kashmiri Muslims to choose between Secular India and Islamic Pakistan. Why is it wrong in Russia Ukraine case then?",2022-10-03,
"@sajidjavid 
@SadiqKhan 
@nadhimzahawi 
Are you #Muslim first or not? 

Time to decide! 

No more of this pussy footing around... Condemn it! 

#Cowards
#sellouts
Reform now! https://t.co/kLOsXe1zVT",2022-10-03,
"@Juan_Luis16 @ElfiltradorCl Pakistan will play an important role in the future for Islam. Pakistan was made for a dua from Prophet Muhammad SAW, 1400 years ago. True Islam, of Prophet Muhammad SAW will rise again under Imam Al-Mahdi. https://t.co/79UREwtKre https://t.co/x9gT89BYAM",2022-10-03,Uni Emirat Arab
"@TommyGunn6891 @AustinKeeping2 @MylDaOne @StLouisBlues Lmao yeah nothing facist about hating on gay and black people, blaming muslims for 9/11 or denying women abortion rights.",2022-10-03,
@townhallcom Stay tuned next he will be a Muslim going to a Mosque 😉,2022-10-03,
@RlCH_n_famouS They are Muslims taking it seriously and are not suicide bombers. Infact majority.,2022-10-03,Your girl's place.
"@Wasstheshammari my brother we all know that spying in islam is haram , Sharia with its difficult conditions fights the legalization of obscenity in front of the public from the low of it to the high moral crime .",2022-10-03,
"@DiwakarSpeaks If the 20% Muslims only watch Devgan’s movie, it ain’t gonna work!!",2022-10-03,
@far_eey So why still calling yourself Muslim since you're going to church,2022-10-03,
@tayyab03145160 @SFN8531 @majorgauravarya @industrialist87 Chutiye tu 65 ki story 71 me suna Raha hai 😆. 65 me tum jite to Kashmir liya kyun nahi? Kashmir kab Tere pas tha chutiye? In 47 we stopped u entering our Kashmir. POK was given by Britishers to u. We were not there 😆 . Even today Muslim majority Kashmir with us.,2022-10-03,
"@SpokespersonMoD @HALHQBLR The straight path to Allah SWT, is the path walked by Prophet Muhammad SAW. Muhammad Qasim saw this in a dream, and he has seen many other events about the future of Muslim ummah. Qasim’s dreams are coming true, PMIK In Qasim Dreams https://t.co/s9pToPFWUl https://t.co/Xn3Zv4hXbY",2022-10-03,
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/y8j1LKf0G0",2022-10-03,@s3659_
"@ChuckCallesto Forgetting that the Lord , the Lord, is your God, and that there is only One God (shared by all Jews, Christians and Muslims). Stop being confused by left and right politics. Just remember who gave you breath. (and hair, if you're lucky.)",2022-10-03,
"@matthew_smart_ @black_salamanda @beeb_online One thing I know is 

When you are given the opportunity to taste both religion

It a no brainier you will end up being a Christian.

I had this Oppurtunity as well .

Was born into a Muslim home ,but after gaining admission I tasted Christianity &amp; even practiced the both",2022-10-03,Hire me!👉
@aleelleos I didn’t know Habib’s hand gestures are definitive proofs of a Muslims Aqidah,2022-10-03,
@khamenei_ir @jochen_mitschka He tells the truth and the comments below show that - western people don’t get that Iran is right now falling into chaos and this must be in interest of USA it’s not about Islam as most of Iranian people are Muslims,2022-10-03,"Berlin, Deutschland"
"@Hiskindustadha Lallai kam you've not seen anything yet, you will meet so many of them that claim to be Muslims but will tell you that Muslims and Christians are serving the same God.",2022-10-03,
@WasiqUK @WasiqUK I request you to get the data of rapes in India and dissect by religion of rapists. Muslims will dominate that chart by a huge margin.,2022-10-03,USA/India
"#راناپرموشن🌹 
Night Promotion FB all
🌷@life_solved 👈Team Head 
🌷 FB 💯
@Sh__3659 
@NB2662 
@karimi_shigri 
@luca_msp 
@manokha9 
@d9ich 
@Adnfaisal 
@Riz8t 
@D_O_Islam 
@sawar333 
@Fdkm313 
@mrsfaisalzamir 
@B_7861
@sk_00777 
@_Sheraz_1 
@mba748 
@anitaji_
@s3659_
@Ali_3937 https://t.co/6c2bxE2W4R",2022-10-03,@s3659_
Yes you are. You’re saying wahhabi violence is evidence that Islam isn’t peaceful. But my Islam isn’t their Islam. So your point does not stand. https://t.co/syoJjb8EYc,2022-10-03,"Rock Island, IL"
"@Irenaeus54 Majority of Muslims don't support them. 
Fortunately",2022-10-03,
"Listen: A look at Iranian civil rights protests.

""We need to mobilize the international community to recognize what's happening in Iran as an extension of a universal struggle for democracy,"" @RoyaTheWriter says. https://t.co/pnqMT5c4ZP",2022-10-03,"WBUR, stations nationwide"
