texts,created_at,location
@uncletaz92 Can u give me her fb,2022-10-04,
WATCH: Muslim men flogged for ‘disrupting’ religious event in India https://t.co/30e1dEXYcp,2022-10-04,"London, England"
WATCH: Muslim men flogged for ‘disrupting’ religious event in India https://t.co/YhGk0wTnlx,2022-10-04,
"@Brokenwench_FL @RuthlessLogic @GabaETH @April_1970s @yashar The religious system of Islam is based on punishment, if someone does not follow it, he will be punished in 2 ways, 1: according to the orders of the Qur'an and the orders of the saints,",2022-10-04,
"One sad thing about Nigerians is that you'll be warning them that the house they're living in is on fire. They will be like, I'm still enjoying the heat small small, I'll run out once it gets too hot.

APC Muslim/Muslim ticket isn't a coincidence. If APC wins next year it's over https://t.co/Dx3LST7wLj https://t.co/ZpcZYkFc7x",2022-10-04,
"Switzerland Has ‘Systemic’ Racism Problems - UN:The UN Human Rights Council claimed Switzerland suffers from a systemic problem of racism towards people of African descent,&amp; Muslims citing “shocking” police brutality even a children’s game title “Who’s afraid of the Black man?” https://t.co/pElrALnqkX",2022-10-04,Trinidad and Tobago
Best Muslim leader hope of the nation stay blessed. Our country's  Pride and Joy. 💐💐💐💐💐🎂🎂🎂🥳🥳🥳🇵🇰🇵🇰🇵🇰 Zindabad.  #HappyBirthdayImranKhan,2022-10-04,"New York, USA"
@uncletaz92 Really h know what did I do I know it’s so crazy I went in google I wrote khadeeja teacher in junior academy nothing happened😂🤣🤣🤣,2022-10-04,
"@SteveKhan1916 @devalara44 @theheraldsun Muslim welcomed in sport as long as they throw away their believe and go along with our propaganda, there I fix it.",2022-10-04,Dunya
"@andibraaheem @EjioyeMartins @_Blaqstarr @Naija_PR 😂😂😂

No problems boo.
We meet at the polls then 🤣🤣🤣

Ibrahim.

Shameful lots who will play religion in politics. You are supporting a dead-beat candidate over a living one despite #748 but you don't care, so far you see a Yoruba Muslim at the helms of power right?😤😡😤😡😡",2022-10-04,"Owerri, Imo State."
"@ChristopherJM 🍒picking history? Crimean tatars were not native but cruel invaders, like Muslims in Spain, Greece etc. khanate was slave trade state hunting in 🇵🇱 🇺🇦 🇷🇺 . It was defeated by Russians. Unlike American Indians they were allowed to live there but in WW2 they choose Hitler.",2022-10-04,Земля Франца-Иосифа
"@KamatteChama @CoolEnergyProd @PulpyOJ_Simpson @crowfeatherdev @punishedgarage Both Muslim women &amp; men vote more consistently in favor of women's rights than white women. That's it. That's all I said.

Also not Muslim but I do know that the US Muslim communities are very diverse &amp; to paint them as collectively lacking solidarity for women's rights is wrong.",2022-10-04,"Seattle, WA"
@IlhanMN @GOP @HerschelWalker You not Muslim.Abortion totally ban in ISLAMİC law.,2022-10-04,
@Samawal_LLC This is why Allah hates muslims.,2022-10-04,Madagascar
@LebzoDev Apple louniou doug si performance,2022-10-04,Senegal
@elonmusk Yo I think we should Crimea to Turkey as it was apart of the Ottoman Empire and was significantly muslim until Russia invaded it in 1783.,2022-10-04,
In your life always try to do something good. However much small it is. People will always remember that good thing about. Thank you #Bududa District Muslim Students for standing firm to spread the objective of MSAU. https://t.co/nFOlIbFzDX,2022-10-04,"Uganda, Mbale"
"If you thought the Catholics did a brilliant job of profiting and commodifying religion, just look what the house Al Saud did with the Hajj and Islam",2022-10-04,PNW
@Racey19 @Darren_Parkin What power though? I bet most AFL fans could name prominent Muslim players but would struggle to ID more than a couple of the club CEOs. Who actually has more influence on the public?,2022-10-04,Australia
"@thouba47 @AlexJon90649710 @thesurepath1 Go and take look at the CDC and FBI data, tell me if AA commit crimes more than any other group. So you want me respect kuufar because he said something good about Islam. 

What kind of mentality are you trying make me accept. 

I treat based on there respect and how they treat u",2022-10-04,
@MonaChaudhryy Become Muslim first before you start to talk about Islamophobia,2022-10-04,
"@RobSS55 @DylanLottery @XaviQ17 @POTUS It wasn’t about religion yet he assumed mostly Muslims would attack us. Interesting. Also, why bring up Biden? IDGAF about that old man. Please stop deflecting like every Republican. Thank you.",2022-10-04,
"@hasanthehun Even with near similar conservative values US brand conservatives somehow find a secret loophole of what they think of Muslims the world round.

But dare to point out that the turn back the clock to some vague ""good old days"" as the problem, that is the real racism.",2022-10-04,"Philadelphia, PA"
"She said to me Love guess?

Me: No I can't but I fill you'll tell me something that make me smile.

She replied smile to and say Love I was pregnant.

Me: Alhamdulillah and said how do you fell now?

She sai love I'm okay now.

What name do we call her

ISLAM 

Allahumma Ameen.",2022-10-04,
"@mhdksafa Do you have a problem with my not being Muslim?
I certainly don't have a problem with your being Muslim.",2022-10-04,"Las Vegas, NV"
"Narrated 'Abdullah: The Prophet, said, ""Abusing a Muslim is Fusuq (evil doing) and killing him is Kufr (disbelief)."" - Bukhari",2022-10-04,www.sunnah.com
then how come ur living in a non muslim country? saying this in a time where people are talking abt how the women in iran are losing their lives for not wanting to wear hijab but islam is the religion of sympathy and kindness right? https://t.co/BEjSewuXAC,2022-10-04,sw asian | eng/فا
@mhdksafa I have no problem w being Muslim…but I am quite weary of you asking this every day or so….why?,2022-10-04,"New Orleans, LA"
No matter how much of a desire it is. Cut the bad people off. Cut the men off as a Muslim woman. There’s no point. Trust!,2022-10-04,
@joncoopertweets ✋️as far as I see it Christians are the only ones that are trying to make America a Christian country. (Not all Christians) I've never seen Jewish people say this is a Jewish country or Muslims or Buddhist or any other religion except Maga Christians. 🤔🤬🤬,2022-10-04,Utah 
"The daughter of a Turkish slave, Razia Sultan became the first Muslim woman ruler on the Indian sub-continent…predating Benazir Bhutto by 600 years. Don’t let misogynists mislead you about the place of women there. https://t.co/dx4TEG9tkp",2022-10-04,"Lancashire, England"
@BarudHabil @AlexJon90649710 @thesurepath1 So please don’t label everything as r*c*st. I would never dare say anything ag*inst my bl*ck Muslim brethren. May Allah ta’ala protect the Believers from the sin of r*c*sm. But please by the love of Allah ﷻ stop d*f*nding these AA kuffar.,2022-10-04,
@BobbyKingNoon Islam burner account?,2022-10-04,"California, USA"
"@S0FTFUZZY ehHEHEHEHHE NOT RLY ITS JUS MUSLIM IS THE NOUN/ADJECTIVE UD REFER TO SM1 THAS GOT SMTH TO DO W ISLAM

islamic is like for

islamic Architecture
islamic culture, islamic history ehHEHEHE but u wouldnt say an islamIC PLUNBER EHEHEHE",2022-10-04,ponyville ♡ 
"As an American, yes. We all know if you got the 🇺🇸 in your bio, you will likely have a problem with BLM, Muslims, anything liberal. If you have the flag, you are a racist. I’m not stuttering you dumb fuck https://t.co/BRXmpBK4rt",2022-10-04,
@Harsh18823107 @abeyjayaar @arush_9596 @KhaledBeydoun But the head comes off when there is evidence…. You have killed Muslims because they ate beef….,2022-10-04,Border-Lines 
"Our religions are interesting in this context

Christianity regards the interest as usury &amp; forbids it

Judaism calls the charging of interest a sin, with some readings calling it the shedding of the blood of the borrower

Islam says the accepter, payer &amp; recorder are cursed
7/n",2022-10-04,"Wellington, New Zealand"
"Islam makhachev is going to single handedly melt mma twitter and mma reddit. 

I also want it on the record that I would love to see Charles win. I just think he’s gonna get his ass whooped.",2022-10-04,"Edmonton, Alberta"
"@OmarRiverosays I agree…although, REAL Christian hits the target dead center.🥴I’ve heard Muslims complain that their religion has been usurped. Well…I feel ya.",2022-10-04,"Houton, TX"
@elonmusk Twiter is everything,2022-10-04,شبرا يا نجم
"Islam is the religion of ease not of hardships. It is the religion of justice, brotherhood, love and integrity.💗
#Islam
#Muslims",2022-10-04,Qatar
"@TheShoeLady33 @AlinejadMasih There is no morality in Islam.
If religion didn't have bad principles, dictators couldn't use religions to justify their wrong deeds. So islamic government in Iran isn't using islam to justify their actions, they're just practicing the principle of Islam.
#MahsaAmini",2022-10-04,Somewhere
@tencor_7144 Dr. Oz is a Muslim. DO we really want another Muslim in office?,2022-10-04,"Tennessee, USA"
muslim ppl r nuts💀 https://t.co/UpOoWpZu1p,2022-10-04,persia
"https://t.co/BOM9yh2bCy

I recently did an interview with the @PharmacyMagUK @PharMagArthur about the current recruitment issues and the alleged pharmacist “shortage”. It is now available online to read.",2022-10-04,Earth 
@StrayanDrongo Where did you hear that?   Is it documented because that is clear discrimination.  What about Muslims and Jews?   What about other faiths?,2022-10-04,40 years in the wilderness
@LilUnknem He a fraud his Muslim with a white wife and preach all this role model shit like he wasn’t knocking niggas out on the court.,2022-10-04,Same City same friends 
"If you're a Muslim in the Richmond area, or just want to check out ideas for Muslim community development, check out my new organization!

https://t.co/6Q1tISCrys",2022-10-04,"Richmond, VA"
@sbylullah My dad always said to be a Muslim is first you must be Christian which means you must be Jewish which must mean u are of Abraham and of Noah and all the way back to Adam or the original first one of the Creators covenant,2022-10-04,Heart
"@SBSNews When is Essendon going to do an inventory of all the views of all its players, including staff, and sack all Christians, Jews, and Muslims? You're not even deserving of the wooden spoon.",2022-10-04,
"@chardanik @kathymagoo @jessphillips The Labour Mob don't give a flying fig about young white girls being raped by Muslim Pakistani Men.  The very same men vote Labour, there is your answer. They are a disgrace and not fit to be in office.",2022-10-04,
"@SHANEOMahony18 @JolyonMaugham Most of them are like that  the worst look at 🇮🇳 indian continent still fighting,  Pakistan  Kashmir Sikhs  Muslims Afghans Rohingees, Bengaliz  they are not even original indians they are Romanian gypsies mixed up over the years worst humans mixture of racist facisits tories 1/2",2022-10-04,City Of London
"@sophievenz Right, so the AFL and clubs should now be questioning all Muslim employees as to their religious beliefs regarding those issues as well? What's good for the goose...",2022-10-04,
"@acupkai Oh you can talk it out too if you got someone. I don’t mind listening. You can DM me. I’m a sister in islam too. But yeah thats what i meant. You can write and send it off to a person and you may feel bad at first cos you are not used to it, but the leaving process is so great.",2022-10-04,Somewhere
@sxnguinekilling @PrizeToBeWon //I used to know a Muslim girl who got absolutely wasted every weekend.,2022-10-04,Bailey Downs (Sometimes)
"@SEzekwesili SEE HOW HYPOCRITICAL U ARE... U support Iran women 2change rulers bcos of common Hejab, but u suport Nigeria Muslim 2wear it to school &amp; court.

U support change of Govt becos of cloth, but u re against change of Govt dat kills, impoverish &amp; devalue citizens. Only witches do so https://t.co/vtg8LEB98E",2022-10-04,Nigeria
@AishaYesufu @omafosnr Yes. Thats why you turned to Muslim so you can have many side guys. Anything robber see for where em go thief make he take am like that.,2022-10-04,
"@MD_ChaudhryH @MonaChaudhryy Huh? So you agree with people believing in a person who believes he is better then RasulAllah SAW? 

Wait, are you Muslim?",2022-10-04,
@kevstuhh Islam is so fucked ffs 😭😭,2022-10-04,"Bahia, Brasil"
"@RealMarkLatham The @AFL  and leftie media all supported Muslim @aflwomens player Haneen Zreika refusal to wear a gay diversity guernsey because it was against her faith. She got a big tick. Islam condemns homosexuality. 

 https://t.co/n07x7p7ftJ",2022-10-04,Andromeda
My first mistake was dating a girl that cosplayed as a muslim poet because her ex cosplayed as a muslim poet,2022-10-04,http://
@SalmanNizami_ Sorry Salman fact is Indian Hindu Majority states are  living in Harmoney with millions of muslims but one muslim majority state Kashmir has banished all other religions. This is the fact.,2022-10-04,
"MUSLIM SLAVES - The untold story! ➡ https://t.co/OjXjX15nBi https://t.co/XwM3tdscJp (Tweet posted by Wisdom Editions)
^,",2022-10-04,"6800 France Ave S Suite #370, "
@LethalWording @abeyjayaar @Achu1980s @KhaledBeydoun “Hateful religious violence” that’s a lot coming from yourselves that burned down villages and lynched Muslims because of religious differences.,2022-10-04,Border-Lines 
@KosSamaras Being a Muslim won’t make one a bigot necessarily either😏,2022-10-04,
"Masha Allah.
70.Happy Birthday Leader of Muslim Umah.
Allah bless and protect you everyway of the life ameen.
Pakistan zinda bad
Imran khan painda bad. https://t.co/b2M0qzK9we",2022-10-04,
@BarudHabil @AlexJon90649710 @thesurepath1 Muslims in North America even outdo the kuffar liberals in how much they adore this d*g*n*r*te c*lt*r*e. Say even something small ag*nst AA kuffar and you will get a flood of Muslims going absolutely crazy. Why are AA kuffars defended so much? It should make you think.,2022-10-04,
"Cara Mempercepat Proses Download Di Google Chrome Windows 11
-
#Viral #Gempa #WorldWar #IkatanCinta #News #Islam #Muslim #Haram #KPOP #Oppa #Vaksin #Indonesia  #PeoplePower #Korea #Kdrama #Hacker #Tauhid #Artis https://t.co/rz7qGaD8FG",2022-10-04,Indonesia
"@chudds007 @BBCWorld Iran is not a Muslim country by the way, in fact they're Muslims killer, look at Iraq",2022-10-04,
@Rebecca28837571 @iamdyoung1 @DeAngelisCorey Why do you target Christian schools only. You know there are Jewish and Muslim schools right? How do Christian schools discriminate? I know of non Christians (Muslims) that attend Christian schools. Is that the discrimination you’re talking about?,2022-10-04,
"This day gave the world a leader who would not only become a role model for his beloved country but for the entire Muslim world!

We are blessed to have you Khan sahb 💚

You are such a naimat from Allaah (swt) :')💚

Alhamdulillaah for your existence 💚

#HappyBirthdayImranKhan https://t.co/mySmGn8vJh",2022-10-04,"Karachi, Pakistan"
"@guineas4lifenew Nonsense!

""The reality is that merely setting aside a room in which to worship in an otherwise residential address doesn’t exempt you from Council Tax, regardless of which religion you are purporting to celebrate.""

https://t.co/7S9wZu6Ujk",2022-10-04,Down and Donegal
"@TrueBlower @Solitarnesque @RedMajid @DESJADDOO @LozellsNews @Pie1984Red @CllrMajid @BrumLeader The race card will be played. It was played when Afzal went for it, and it’s alleged that Cllr Waseem Zaffar had a campaign of don’t vote for Cllr Dring, who was going for it, because she is not a Muslim. I made a complaint and it was not moved forward by Legal Services.",2022-10-04,In my World!!!!
@fuckhead25 @DizzySuccess @PopulismUpdates Freemasonry is a syncretistic movement that requires the affirmation of heresy. Syncretism is forbidden in the OT and the NT explicitly states noone comes to the Father but through Jesus. A Christian cannot call a Muslim or an apostate Jew (rabbinic Jews) a brother.,2022-10-04,
"@_MrSaud I thought they were Muslims. That one crazy ass leader telling Russia to use nukes, like bitch what!!",2022-10-04,
"@LordFlasheart1 @ZackP1ngu @deanfc72 @GrayConnolly Christians think lots of things are a sin, like sex before marriage, astrology, they also preach bigger than all of this is love.
Muslim &amp; Jewish beliefs similar … people don’t have to believe the same thing as long as they can live together respectfully.. that is democracy",2022-10-04,
"@Comrade_Pika They shouldn’t punish women for not wearing it. If they don’t wear it,  that is between them and Allah سبحانه وتعالى 
Educate yourself about Islam.",2022-10-04,England
"#Hadith 
#ProphetMuhammad (PBUH) Said

 I saw a #man #going about in #Jannah (and #enjoying himself) as a #reward for #cutting from the #middle of the #road , a #tree which was #causing #inconvenience to the #Muslims . 

Riyad as-Salihin 127

#Allah
#Islam
#Muslim",2022-10-04,"Jakarta, Indonesia"
you’re a muslim at a club smh,2022-10-04,"Johannesburg, South Africa"
@Estelaruizdiaz @GloriaPinanez Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
@jkhan007 @babaonloop @harfanmaula_ @SalmanNizami_ So Muslims kill KPs. Brutally. Read about how a KP woman was force fed rice soaked in her husband’s blood. Then someone makes a movie to show this brutality. So your community kills again and h justify by saying movie shouldn’t be made? What warped logic is this?,2022-10-04,India
@vishbraveheart @moh_2043 @romscim @W0yaanopxcked @ChelseaFC Muslim is a practice of Islam (Religion) while Jew is Ethnicity.,2022-10-04,Messi in my DNA 
"Can't discriminate on religion ie christianity, muslim etc

If beliefs (religious or not) are discriminatory against protected classes (ie race, gender, identity) or illegal under Australian law (rape &amp; incest) you can choose not to employee.

Prue, hang your head in a wine glass https://t.co/E6XBRCGe2u",2022-10-04,"Wathaurong Land, Western Vic."
@MrAlAnderson You’re talking like Saudi Arabia (Islam’s holiest country and the motherland of all Arabs) is easy to invade,2022-10-04,السعودية العظمى ❣️
"@EmeraldSnow112 exactlyyyy 

wallahi islam is perfect alhamdulillah",2022-10-04,umar 
@LilileGonzalez @GloriaPinanez Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
Hindu s silks and Muslims are the same race if they hate and can't live with each other what chance is there they will live peacefully here and abide our laws https://t.co/uuULMQUb1H,2022-10-04,
@tc_girl @lesser_obstacle @KnowCalifornia @billmaher So what? That doesn't make it right to also criticize Islamic countries like Iran. @KnowCalifornia is right in saying that there is no legitimate reason to criticize Islam under any circumstances. @KnowCalifornia is right to suggest that these women in Iran are being selfish,2022-10-04,
@dabiajsd @GAUAHAR_KHAN Practicing Muslims don't even allow other Muslim's to Mingle with their women. Forget about non Muslims.,2022-10-04,
"@WasiqUK Islam ruled india for hundred of years , if Islam was not tolerant you will not be here to write this shit in twitter",2022-10-04,
"Muslim men publically flogged in India, as the crowd chants hindu nationalist slogans, while the police orchestrate the entire affair. 👌🏽 https://t.co/UYncsGTPot",2022-10-04,"Ames, IA"
"@Draggaz22 @Darren_Parkin @pickyjenn I get your point but whether it's done ""respectfully"" or not, the message is exactly the same. One of my favourite players is Muslim and anyone who has a go at him for that would be met with instant shaming. You have to ask why there's a difference in attitude here.",2022-10-04,Australia
"@psychopks @jimwills21 @BBCWorld It got nothing to do with religion, this Iranian government is Muslims killing machine, they already did it in Iraq with over a million kill.",2022-10-04,
@NotSumayya And not muslim country should enforce no hijab ?,2022-10-04,"Haute-Savoie, Rhône-Alpes"
"@Archaoneternal @The_Omm Inregards to your other statement where you mentioned I hate islamic extremist, yes it's true but I don't hate Indian Muslim's because they are us we are same DNA. I don't like islam and it's teachings which is totally against my belief system and core foundation of Bharat.",2022-10-04,"New Delhi, India"
"@erjlem @KhaledBeydoun Perps of what crime ?? 
They say they have videos of them doing this but still nothing has been shown.
If this was a Muslim country doing this the world would be protesting now",2022-10-04,Border-Lines 
"@LoveFreeBeer You Christian’s have submitted to the Jews and their order. Muslims have not, we are still fighting",2022-10-04,
"@thehealthb0t I hate to say this, but the system is aluminum. THEY have been stealing the show for centuries, while they lullaby the masses with fireworks 💥, 🎃 Halloween, and Christmas 🎅 and threaten us with Islam, the Big Reset, and climate change. “THEY” are causing all this and blame YOU",2022-10-04,
@danielrolonm @juankilezcano Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
"@katamongpigeons @CoolEnergyProd @PulpyOJ_Simpson @crowfeatherdev @punishedgarage Rep. Is anti Muslim so ofc they won't vote for them, but it's not bc their communities are proprietors of  strong woman's rights.",2022-10-04,Finland
"@Wally416722601 @Rando_b16172 @1116sen And finally it comes out. You cannot bear criticism of a right wing zealot because you're part of an imported US cult. I'm surprised you didn't bring up Hunter's laptop. Trying to gaslight with Muslims was a nice try, though.",2022-10-04,
"@SachinSinghjam5 @AdityaMenon22 Check the data of lynchings, which killed dozens of muslims, and injured badly 100s, none of them knew wheather it was beef or meat or mutton, and the same cow is infected of lumpi and no one goes to save or help her now, now there focus is garba",2022-10-04,Buckingham Palace
@GloriaPinanez @SandraQuinonezA Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
@AlARABINUK @SuellaBraverman Will you do this with the Hindu parties that came in late 2007 and spread racism between Muslims and Hindus in Britain?,2022-10-04,Kuwait-London
@AmolSonawane10 @AdityaMenon22 Yeh Study Kiye Bgher Mjhe Bhej Dia Kya? Is Main Bhi Muslims second largest population of India Hy https://t.co/BBD6nSQZlI,2022-10-04,"Karachi, Pakistan"
"@zeeshan_Jammu @isaifpatel They are not tied because they are Muslims. They are tied because they were throwing stones at a religious function. That function included kids, women and men, people got hurt. To be candid they should be tried so the become history sheeters and their future is spoiled.",2022-10-04,
@jessphillips @BrexitBassist @SuellaBraverman It's also strange that the mass majority of British Muslim coordinated rape gangs that targeted white and Sikh girls are in Labour council areas that that Jay report called out. Any views on that?,2022-10-04,The Twilight Zone
test4 On The Ground In Indore: Why Muslim Youth Were Arrested From Garba Pandals https://t.co/wARkPULrhp,2022-10-04,
"I was egger to hear this "" Abban Islam what do you like to eat when you came back"" Or Abban Islam your breakfast was ready on table.",2022-10-04,
@chiquitakuroki @WokeParentLs My brother in Islam Allah literally cursed people who change His creations and that includes your gender 💀💀💀,2022-10-04,Malaysian Citizen
"@theosib2 @Dash_023 @jonsteingard JWs like Catholics, Protestants, Muslim, Hindus etc are religions proven false by the Bible.

I am no genius and have been taking advantage of by MLMs, sales etcetera ...however there are no eternal consequences of believing salesmen or politicians.",2022-10-04,"Sylvan Lake, Alberta"
"@vanbadham You'll now be supporting the AFL &amp; club-wide questioning of all Muslim employees to determine whether their personal religious beliefs are ""acceptable?""",2022-10-04,
"@DANILALONDERS literally propaganda posters in bangladesh w the bald eagle coming to scoop up the country, in like 2004. It genuinely affected muslims globally",2022-10-04,
"We certainly love the Muslim people. But that is not the faith of this country. And that is not the religion that built this nation. The people of the Christian faith and the Jewish faith are the ones who built America, and it is not Islam.",2022-10-04,"Athens, Greece"
"@WasiqUK Muslims don’t realize that they reached their golden age when they were bridges between civilizations of the east and west.

Muslims seem to be on track to destroy #Islam by 1500 AH",2022-10-04,Mars
"@hannibulk @omar_ghxd Not very knowledgeable on Islam’s fiqh regarding alcohol. Is it loosely permissible in this Hanafi School in the form of moderate drinks like beer, over something harder like wine?",2022-10-04,
"@JimJones1425 @ChuckF9999 No it’s the bigots who can’t separate the two, that the problem lies with. Just like bigots and racists like to equate Muslims with the Taliban or Russians with Putin.",2022-10-04,United States
"@RationalMale I think it is, it is a tacit endorsement of the islamic republic

""islam is a patriarchal holdout""

sounds like you want the islamofascists to keep holding out

not very rational if you ask me

https://t.co/UYWRq0oaDQ",2022-10-04,Las Vegas
@S0FTFUZZY this is an actual belief in islam ❤️,2022-10-04,ponyville ♡ 
@BarudHabil @AlexJon90649710 @thesurepath1 I don’t care about these right wing kuffar. But honestly it annoys how much Muslims worship AA kuffar. The AA kuffar c*l*u*e spreads nothing but f*l*h and d*g*n*r*cy wherever it goes. And the cr*me rates it brings into every neighbourhood. So why do Muslims defend them so much?,2022-10-04,
"6/n  Sanjeev bhatt blog on Facebook @RanaAyyub
 https://t.co/Vq7avikMl7
Hope @RanaAyyub  will follow Freedom of Speech.
@RanaAyyub  blocked @Amana_Ansari
when she questioned Upper Caste Ashraf Muslim Rana Ayyub.
https://t.co/Z7LmNDEgtP
@RanaAyyub have soft corner for Pakistan 7/",2022-10-04,
"5/n but are doing propoganda on Sanjiv Bhatt’s name.
https://t.co/wIkd6rCc2x
@RanaAyyub  doesn't represent Indian Muslims.
India is represented by Indian citzen like @Amana_Ansari  @KhalidBaig85
 @ZZoariah  @PathanRaisKhan
 list goes on.
https://t.co/CzoRDSSecP
Observe 6/n",2022-10-04,
"4/n Muslim Terror  Group Popular Front of India.
https://t.co/Devo8AAy4O
https://t.co/h5TARlhGHM
""Ex-Guj cop Sanjiv Bhatt’s wife Swetha Bhatt explains both Teesta Setalvad and @RanaAyyub  are fraudsters who have not done a single assistance to her/family both monetary/morally 5/n",2022-10-04,
"@jkhan007 @babaonloop @harfanmaula_ @SalmanNizami_ You are confusing between truth and hate. 
Hate was when the Muslims killed KPs. Truth is the film showing the world what really happened. You need to get your fundamentals clear.",2022-10-04,India
"2/n https://t.co/CqCBP1GhGW
Observe her sympathy for Upper Caste Ashraf Muslim Terror group(@RanaAyyub
 is a Ashraf Muslim)  @PFIOfficial
 (Popular Front of India)""which is banned by Govt of India.3/n https://t.co/zwNvBoUN7f",2022-10-04,
@MujtabaAasif If scuffle in 2 communities then why action on only muslims?,2022-10-04,whole world
@activistjyot Worry about your own country .. you workshop cows . And you kill Muslims . Your not in a position to talk . Your a clown,2022-10-04,
"@Majstar7 @CoordinationCLS Brother is ok but sister 
In islam relation of sister doesn't happen",2022-10-04,Patna bihar
@Storyani_1761 What is this. Is this guy doing shirk. Than he has lect the fold of islam.,2022-10-04,
"@nuriyahk Zakir Naik &amp; Nupur Sharma quoted the hadith saying the same thing 

However Nupur Sharma stirred a hornest nest, being a non muslim

U being a Ex Muslim, I really admire ur courage young lady, as there are  enough radicalized islamists in UK who might get thirsty for ur blood..🙄",2022-10-04,
"@eldestapeweb @robdnavarro @Indio_Solari_ok @virusolari @FrancoFormoso Soon a time will come when Pakistan will prosper, and then Muslims across the world will travel to Pakistan and rebuild Islam. Muhammad Qasim’s Dreams foretell the future of Muslim ummah. When will this time come? https://t.co/P2rZcFYiDb https://t.co/cssAWCA4HB",2022-10-04,Uni Emirat Arab
@TheWokeFlake @day_one_noob @MigrationWatch And for that reason we should ignore the industrial rape of white children by imported mainly muslim gangs Not only that but we should import countless more n pay for the previlege 🤡🤡🤡🤡,2022-10-04,Earth 🌍 
@ABCDigital Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
@mosslamb It’s set in Singapore. We are a very diverse country with many malayalee Muslims who came over with Arab traders when the British set up their trading and port here. I am malayalee Muslim myself. so it’s fascinating to delve into the history!,2022-10-04,"North Region, Singapore"
@Darren_Parkin Woke don't do Muslims mate. They've made that quite clear over the years. Stick to the safe targets like big whitey.,2022-10-04,
"@lesser_obstacle @KnowCalifornia @billmaher We don't see why that matters. What @KnowCalifornia and I are saying is that he should stick to criticizing western religions and keep anything about islam out of his mouth. There is no reason to criticize islamic countries like Iran, because all it does is help the imperialists",2022-10-04,
"which Ramayana is #AadiPurush  based on ?
is it the muslim Ramayana ? 👇😄😆

Ravana - The Demon King's Secrets ft. Anand Neelakantan | The Ranveer Sh... https://t.co/IqnbfkUolI via @YouTube",2022-10-04,
@npyoficial @paraguaycom @d10paraguay Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
"@DANILALONDERS Das ok!! Yeah like. Again for perspective after america invaded iraq and also ongoinng conflict in afghanistan spreaded to pakistan, ppl in my country (bangladesh) were scared america wud invade us bc it felt they were gonna come for just every muslim country? Like there were -",2022-10-04,
"@NodDoctor But you know I want to run the way of Islam together. She have to know that. If she can welcome
From my heart. But haram income she have to live.
I want to run business she can help me in working together  . You know Bangladesh femus in garment readymade. I want saplings this.",2022-10-04,Bangladesh
@7xoo7x @CaroDiRusso Ha ha. As if we would ever have a Muslim CEO in the this 'white guys rule' country. Australia's subtle racism stops anyone but white men heading up big business and corporations.,2022-10-04,"Ashfield, Sydney"
@jimmymalecki @FinancialReview So are you saying 30% of Christians are killers or just the  members of his church? Now do Islam faith,2022-10-04,
@UltimaHoracom @d10paraguay Muslims of the world will see their first victory in Ghazwa e Hind and Pakistan army must plan for the future to come. Muhammad Qasim's has seen many events in his dreams of exact nature and significance to Ghazwa e Hind. #MuhammadQasimDreams https://t.co/zGWkyG2CsQ,2022-10-04,Indonesia
"@macsween_prue @DanielAndrewsMP Can't discriminate on religion ie christianity, muslim etc

If beliefs (religious or not) are discriminatory against protected classes (ie race, gender, identity) or illegal under Australian law (rape &amp; incest) you can choose not to employee.

Prue, hang your head in a wine glass",2022-10-04,"Wathaurong Land, Western Vic."
"@Muslim_Jewish Fight against the Hatefull Verses of the Quran &amp; MohMAD Clear Hateful Teachings on Christian and Jew humilliation in the East &amp; West.

Only when the so-called ""Moderate Muslim"" join &amp; destroy their own Islamist ilk would I join forces to keep it that way.  Until them, lipservice.",2022-10-04,"WATCH ""MEMRI"" ON YOUTUBE"
